area,setting,survey,gear_type,station,Net ID,net_length_m,net_depth_m,mesh_size_mm,valid_set,year,date_and_time_set,date_and_time_checked,total_soaktime_h,lktr_caught,lktr_wt_g,lktr_wt_kg,lktr_npue_num_per100m2_per24h,lktr_bpue_g_per100m2_per24h,lktr_npue_num_perm2_per24h,lktr_bpue_g_perm2_per24h,lktr_bpue_kg_perm2_per24h,notes_cl
IW,bot,FIGS,benthic,11,,10.9728,1.8288,13,Y,2016,7/25/2016 13:51,7/26/2016 14:21,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,19,Y,2016,7/25/2016 13:51,7/26/2016 14:21,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,25,Y,2016,7/25/2016 13:51,7/26/2016 14:21,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,32,Y,2016,7/25/2016 13:51,7/26/2016 14:21,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,10.9728,1.8288,38,Y,2016,7/25/2016 13:51,7/26/2016 14:21,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,51,Y,2016,7/25/2016 13:51,7/26/2016 14:21,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,64,Y,2016,7/25/2016 13:51,7/26/2016 14:21,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,89,Y,2016,7/25/2016 13:51,7/26/2016 14:21,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,114,Y,2016,7/25/2016 13:51,7/26/2016 14:21,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,140,Y,2016,7/25/2016 13:51,7/26/2016 14:21,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,11,,21.9456,1.8288,152,Y,2016,7/25/2016 13:51,7/26/2016 14:21,24.5,,,0,0,0,0,0,0,
IW,bot,FIH,coney,11,,182.88,6.858,133,Y,2016,7/25/2016 14:10,7/26/2016 14:21,24.18,,,0,0,0,0,0,0,
IW,bot,FIH,coney,6,,182.88,6.858,133,Y,2016,7/26/2016 10:30,7/27/2016 10:00,23.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,10.9728,1.8288,13,Y,2016,7/26/2016 10:45,7/27/2016 11:15,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,10.9728,1.8288,19,Y,2016,7/26/2016 10:45,7/27/2016 11:15,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,10.9728,1.8288,25,Y,2016,7/26/2016 10:45,7/27/2016 11:15,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,10.9728,1.8288,32,Y,2016,7/26/2016 10:45,7/27/2016 11:15,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,10.9728,1.8288,38,Y,2016,7/26/2016 10:45,7/27/2016 11:15,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,21.9456,1.8288,51,Y,2016,7/26/2016 10:45,7/27/2016 11:15,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,21.9456,1.8288,64,Y,2016,7/26/2016 10:45,7/27/2016 11:15,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,21.9456,1.8288,89,Y,2016,7/26/2016 10:45,7/27/2016 11:15,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,21.9456,1.8288,114,Y,2016,7/26/2016 10:45,7/27/2016 11:15,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,21.9456,1.8288,140,Y,2016,7/26/2016 10:45,7/27/2016 11:15,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,21.9456,1.8288,152,Y,2016,7/26/2016 10:45,7/27/2016 11:15,24.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,13,Y,2016,7/27/2016 10:30,7/28/2016 11:30,25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,19,Y,2016,7/27/2016 10:30,7/28/2016 11:30,25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,25,Y,2016,7/27/2016 10:30,7/28/2016 11:30,25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,32,Y,2016,7/27/2016 10:30,7/28/2016 11:30,25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,38,Y,2016,7/27/2016 10:30,7/28/2016 11:30,25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,51,Y,2016,7/27/2016 10:30,7/28/2016 11:30,25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,64,Y,2016,7/27/2016 10:30,7/28/2016 11:30,25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,89,Y,2016,7/27/2016 10:30,7/28/2016 11:30,25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,114,Y,2016,7/27/2016 10:30,7/28/2016 11:30,25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,140,Y,2016,7/27/2016 10:30,7/28/2016 11:30,25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,152,Y,2016,7/27/2016 10:30,7/28/2016 12:00,25.5,,,0,0,0,0,0,0,
IW,bot,FIH,coney,8,,182.88,6.858,133,Y,2016,7/27/2016 10:30,7/28/2016 12:00,25.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,13,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,19,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,CL 06APR2024 - removed num lktr caught (6) and lktr wt g (50) because not possible to fix data no info in bio data. CL 04APR2024 added setting guess based on gear type
IW,bot,FIGS,benthic,9,,10.9728,1.8288,25,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,32,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,38,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,51,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,64,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,89,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,114,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,140,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,152,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,
IW,bot,FIH,coney,9,,182.88,6.858,133,Y,2016,7/27/2016 11:30,7/28/2016 9:30,22,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,10.9728,1.8288,13,Y,2016,7/27/2016 15:34,7/28/2016 13:40,22.1,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,10.9728,1.8288,19,Y,2016,7/27/2016 15:34,7/28/2016 13:40,22.1,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,10.9728,1.8288,25,Y,2016,7/27/2016 15:34,7/28/2016 13:40,22.1,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,10.9728,1.8288,32,Y,2016,7/27/2016 15:34,7/28/2016 13:40,22.1,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,10.9728,1.8288,38,Y,2016,7/27/2016 15:34,7/28/2016 13:40,22.1,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,51,Y,2016,7/27/2016 15:34,7/28/2016 13:40,22.1,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,64,Y,2016,7/27/2016 15:34,7/28/2016 13:40,22.1,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,89,Y,2016,7/27/2016 15:34,7/28/2016 13:40,22.1,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,114,Y,2016,7/27/2016 15:34,7/28/2016 13:40,22.1,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,140,Y,2016,7/27/2016 15:34,7/28/2016 13:40,22.1,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,152,Y,2016,7/27/2016 15:34,7/28/2016 13:40,22.1,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,10.9728,3.6576,13,Y,2016,7/27/2016 15:42,7/28/2016 13:09,21.45,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,10.9728,3.6576,19,Y,2016,7/27/2016 15:42,7/28/2016 13:09,21.45,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,10.9728,3.6576,25,Y,2016,7/27/2016 15:42,7/28/2016 13:09,21.45,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,10.9728,3.6576,32,Y,2016,7/27/2016 15:42,7/28/2016 13:09,21.45,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,10.9728,3.6576,38,Y,2016,7/27/2016 15:42,7/28/2016 13:09,21.45,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,51,Y,2016,7/27/2016 15:42,7/28/2016 13:09,21.45,1,7775,7.775,1.393927793,10837.78859,0.013939278,108.3778859,0.108377886,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,64,Y,2016,7/27/2016 15:42,7/28/2016 13:09,21.45,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,89,Y,2016,7/27/2016 15:42,7/28/2016 13:09,21.45,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,114,Y,2016,7/27/2016 15:42,7/28/2016 13:09,21.45,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,140,Y,2016,7/27/2016 15:42,7/28/2016 13:09,21.45,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,152,Y,2016,7/27/2016 15:42,7/28/2016 13:09,21.45,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,126,,10.9728,1.8288,13,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,126,,10.9728,1.8288,19,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,126,,10.9728,1.8288,25,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,126,,10.9728,1.8288,32,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,1,11375,11.375,6.245378832,71041.18421,0.062453788,710.4118421,0.710411842,
III,bot,FIGS,benthic,126,,10.9728,1.8288,38,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,126,,21.9456,1.8288,51,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,126,,21.9456,1.8288,64,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,126,,21.9456,1.8288,89,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,126,,21.9456,1.8288,114,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,126,,21.9456,1.8288,140,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,126,,21.9456,1.8288,152,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,bot,FIH,coney,126,,182.88,6.858,133,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,126,,10.9728,3.6576,13,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,126,,10.9728,3.6576,19,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,126,,10.9728,3.6576,25,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,126,,10.9728,3.6576,32,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,126,,10.9728,3.6576,38,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,126,,21.9456,3.6576,51,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,126,,21.9456,3.6576,64,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,126,,21.9456,3.6576,89,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,126,,21.9456,3.6576,114,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,126,,21.9456,3.6576,140,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,126,,21.9456,3.6576,152,Y,2016,7/27/2016 16:01,7/28/2016 11:10,19.15,,,0,0,0,0,0,0,
IW,bot,FIH,coney,13,,182.88,6.858,133,Y,2016,7/28/2016 12:00,7/29/2016 9:00,21,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,125,,10.9728,3.6576,13,Y,2016,7/28/2016 12:25,7/29/2016 11:19,22.9,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,125,,10.9728,3.6576,19,Y,2016,7/28/2016 12:25,7/29/2016 11:19,22.9,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,125,,10.9728,3.6576,25,Y,2016,7/28/2016 12:25,7/29/2016 11:19,22.9,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,125,,10.9728,3.6576,32,Y,2016,7/28/2016 12:25,7/29/2016 11:19,22.9,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,125,,10.9728,3.6576,38,Y,2016,7/28/2016 12:25,7/29/2016 11:19,22.9,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,125,,21.9456,3.6576,51,Y,2016,7/28/2016 12:25,7/29/2016 11:19,22.9,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,125,,21.9456,3.6576,64,Y,2016,7/28/2016 12:25,7/29/2016 11:19,22.9,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,125,,21.9456,3.6576,89,Y,2016,7/28/2016 12:25,7/29/2016 11:19,22.9,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,125,,21.9456,3.6576,114,Y,2016,7/28/2016 12:25,7/29/2016 11:19,22.9,1,3030,3.03,1.305665989,3956.167948,0.01305666,39.56167948,0.039561679,
III,p5,FIGS,pelagic,125,,21.9456,3.6576,140,Y,2016,7/28/2016 12:25,7/29/2016 11:19,22.9,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,125,,21.9456,3.6576,152,Y,2016,7/28/2016 12:25,7/29/2016 11:19,22.9,1,6490,6.49,1.305665989,8473.772271,0.01305666,84.73772271,0.084737723,
III,bot,FIGS,pelagic,125,,10.9728,3.6576,13,Y,2016,7/28/2016 12:42,7/29/2016 11:51,23.15,,,0,0,0,0,0,0,
III,bot,FIGS,pelagic,125,,10.9728,3.6576,19,Y,2016,7/28/2016 12:42,7/29/2016 11:51,23.15,,,0,0,0,0,0,0,
III,bot,FIGS,pelagic,125,,10.9728,3.6576,25,Y,2016,7/28/2016 12:42,7/29/2016 11:51,23.15,,,0,0,0,0,0,0,
III,bot,FIGS,pelagic,125,,10.9728,3.6576,32,Y,2016,7/28/2016 12:42,7/29/2016 11:51,23.15,,,0,0,0,0,0,0,
III,bot,FIGS,pelagic,125,,10.9728,3.6576,38,Y,2016,7/28/2016 12:42,7/29/2016 11:51,23.15,,,0,0,0,0,0,0,
III,bot,FIGS,pelagic,125,,21.9456,3.6576,51,Y,2016,7/28/2016 12:42,7/29/2016 11:51,23.15,,,0,0,0,0,0,0,
III,bot,FIGS,pelagic,125,,21.9456,3.6576,64,Y,2016,7/28/2016 12:42,7/29/2016 11:51,23.15,,,0,0,0,0,0,0,
III,bot,FIGS,pelagic,125,,21.9456,3.6576,89,Y,2016,7/28/2016 12:42,7/29/2016 11:51,23.15,,,0,0,0,0,0,0,
III,bot,FIGS,pelagic,125,,21.9456,3.6576,114,Y,2016,7/28/2016 12:42,7/29/2016 11:51,23.15,,,0,0,0,0,0,0,
III,bot,FIGS,pelagic,125,,21.9456,3.6576,140,Y,2016,7/28/2016 12:42,7/29/2016 11:51,23.15,,,0,0,0,0,0,0,
III,bot,FIGS,pelagic,125,,21.9456,3.6576,152,Y,2016,7/28/2016 12:42,7/29/2016 11:51,23.15,,,0,0,0,0,0,0,
III,bot,FIH,coney,125,,182.88,6.858,133,Y,2016,7/28/2016 12:56,7/29/2016 12:25,23.48,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,13,Y,2016,7/28/2016 13:00,7/29/2016 9:30,20.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,19,Y,2016,7/28/2016 13:00,7/29/2016 9:30,20.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,25,Y,2016,7/28/2016 13:00,7/29/2016 9:30,20.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,32,Y,2016,7/28/2016 13:00,7/29/2016 9:30,20.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,38,Y,2016,7/28/2016 13:00,7/29/2016 9:30,20.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,51,Y,2016,7/28/2016 13:00,7/29/2016 9:30,20.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,64,Y,2016,7/28/2016 13:00,7/29/2016 9:30,20.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,89,Y,2016,7/28/2016 13:00,7/29/2016 9:30,20.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,114,Y,2016,7/28/2016 13:00,7/29/2016 9:30,20.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,140,Y,2016,7/28/2016 13:00,7/29/2016 9:30,20.5,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,152,Y,2016,7/28/2016 13:00,7/29/2016 9:30,20.5,,,0,0,0,0,0,0,
IW,bot,FIH,coney,14,,182.88,6.858,133,Y,2016,7/28/2016 13:00,7/29/2016 11:45,22.75,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,13,Y,2016,7/28/2016 13:30,7/29/2016 11:00,21.5,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,19,Y,2016,7/28/2016 13:30,7/29/2016 11:00,21.5,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,25,Y,2016,7/28/2016 13:30,7/29/2016 11:00,21.5,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,32,Y,2016,7/28/2016 13:30,7/29/2016 11:00,21.5,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,38,Y,2016,7/28/2016 13:30,7/29/2016 11:00,21.5,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,51,Y,2016,7/28/2016 13:30,7/29/2016 11:00,21.5,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,64,Y,2016,7/28/2016 13:30,7/29/2016 11:00,21.5,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,89,Y,2016,7/28/2016 13:30,7/29/2016 11:00,21.5,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,114,Y,2016,7/28/2016 13:30,7/29/2016 11:00,21.5,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,140,Y,2016,7/28/2016 13:30,7/29/2016 11:00,21.5,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,152,Y,2016,7/28/2016 13:30,7/29/2016 11:00,21.5,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,10.9728,3.6576,13,Y,2016,7/28/2016 17:27,7/29/2016 15:08,21.68,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,10.9728,3.6576,19,Y,2016,7/28/2016 17:27,7/29/2016 15:08,21.68,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,10.9728,3.6576,25,Y,2016,7/28/2016 17:27,7/29/2016 15:08,21.68,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,10.9728,3.6576,32,Y,2016,7/28/2016 17:27,7/29/2016 15:08,21.68,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,10.9728,3.6576,38,Y,2016,7/28/2016 17:27,7/29/2016 15:08,21.68,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,51,Y,2016,7/28/2016 17:27,7/29/2016 15:08,21.68,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,64,Y,2016,7/28/2016 17:27,7/29/2016 15:08,21.68,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,89,Y,2016,7/28/2016 17:27,7/29/2016 15:08,21.68,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,114,Y,2016,7/28/2016 17:27,7/29/2016 15:08,21.68,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,140,Y,2016,7/28/2016 17:27,7/29/2016 15:08,21.68,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,91,,21.9456,3.6576,152,Y,2016,7/28/2016 17:27,7/29/2016 15:08,21.68,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,10.9728,1.8288,13,Y,2016,7/28/2016 17:49,7/29/2016 14:44,20.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,10.9728,1.8288,19,Y,2016,7/28/2016 17:49,7/29/2016 14:44,20.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,10.9728,1.8288,25,Y,2016,7/28/2016 17:49,7/29/2016 14:44,20.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,10.9728,1.8288,32,Y,2016,7/28/2016 17:49,7/29/2016 14:44,20.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,10.9728,1.8288,38,Y,2016,7/28/2016 17:49,7/29/2016 14:44,20.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,51,Y,2016,7/28/2016 17:49,7/29/2016 14:44,20.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,64,Y,2016,7/28/2016 17:49,7/29/2016 14:44,20.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,89,Y,2016,7/28/2016 17:49,7/29/2016 14:44,20.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,114,Y,2016,7/28/2016 17:49,7/29/2016 14:44,20.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,140,Y,2016,7/28/2016 17:49,7/29/2016 14:44,20.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,91,,21.9456,1.8288,152,Y,2016,7/28/2016 17:49,7/29/2016 14:44,20.92,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,107,,10.9728,1.8288,13,Y,2016,7/29/2016 15:15,7/30/2016 14:14,22.98,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,107,,10.9728,1.8288,19,Y,2016,7/29/2016 15:15,7/30/2016 14:14,22.98,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,107,,10.9728,1.8288,25,Y,2016,7/29/2016 15:15,7/30/2016 14:14,22.98,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,107,,10.9728,1.8288,32,Y,2016,7/29/2016 15:15,7/30/2016 14:14,22.98,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,107,,10.9728,1.8288,38,Y,2016,7/29/2016 15:15,7/30/2016 14:14,22.98,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,107,,21.9456,1.8288,51,Y,2016,7/29/2016 15:15,7/30/2016 14:14,22.98,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,107,,21.9456,1.8288,64,Y,2016,7/29/2016 15:15,7/30/2016 14:14,22.98,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,107,,21.9456,1.8288,89,Y,2016,7/29/2016 15:15,7/30/2016 14:14,22.98,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,107,,21.9456,1.8288,114,Y,2016,7/29/2016 15:15,7/30/2016 14:14,22.98,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,107,,21.9456,1.8288,140,Y,2016,7/29/2016 15:15,7/30/2016 14:14,22.98,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,107,,21.9456,1.8288,152,Y,2016,7/29/2016 15:15,7/30/2016 14:14,22.98,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,107,,10.9728,3.6576,13,Y,2016,7/29/2016 15:30,7/30/2016 13:45,22.25,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,107,,10.9728,3.6576,19,Y,2016,7/29/2016 15:30,7/30/2016 13:45,22.25,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,107,,10.9728,3.6576,25,Y,2016,7/29/2016 15:30,7/30/2016 13:45,22.25,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,107,,10.9728,3.6576,32,Y,2016,7/29/2016 15:30,7/30/2016 13:45,22.25,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,107,,10.9728,3.6576,38,Y,2016,7/29/2016 15:30,7/30/2016 13:45,22.25,,,0,0,0,0,0,0,
